WEIGHT,STRATUM,PSU,age,sex,race,pregprev
1.6452,111,260990,16,1,1,
1.6452,111,260990,15,1,1,
1.6452,111,260990,15,1,1,
1.6452,111,260990,16,1,1,
1.6452,111,260990,15,1,1,
1.6452,111,260990,15,1,1,
2.1511,111,260990,15,2,1,
2.1511,111,260990,16,2,1,
1.6452,111,260990,15,1,1,3
2.1511,111,260990,15,2,1,
1.4845,111,260990,17,2,1,3
0.567,111,260990,15,1,,
1.763,111,260990,14,1,1,
1.6404,111,260990,14,2,1,
1.9917,111,260990,14,1,2,
2.0035,111,260990,16,2,1,
1.6404,111,260990,15,2,1,3
1.763,111,260990,15,1,1,
1.9917,111,260990,14,1,2,
1.8843,111,260990,15,2,2,3
1.7875,111,260990,14,1,,
1.8843,111,260990,15,2,2,
1.763,111,260990,14,1,1,
1.763,111,260990,14,1,1,
1.763,111,260990,14,1,1,
1.763,111,260990,15,1,1,
1.8843,111,260990,14,2,2,
1.6404,111,260990,15,2,1,
1.6404,111,260990,14,2,1,
1.8843,111,260990,14,2,2,
1.763,111,260990,14,1,1,
1.763,111,260990,14,1,1,
1.6404,111,260990,15,2,1,
1.763,111,260990,15,1,1,3
1.6404,111,260990,15,2,1,
1.8843,111,260990,15,2,2,
1.8843,111,260990,15,2,2,
1.6404,111,260990,14,2,1,
1.763,111,260990,14,1,1,
1.763,111,260990,15,1,1,4
2.5296,111,260990,17,1,1,2
2.5334,111,260990,17,1,2,2
1.879,111,260990,17,1,3,3
2.5296,111,260990,18,1,1,
2.5296,111,260990,18,1,1,
2.5296,111,260990,17,1,1,
0.9172,111,260990,17,1,,3
2.5296,111,260990,18,1,1,
2.5296,111,260990,17,1,1,
2.0035,111,260990,17,2,1,3
1.6071,111,260990,18,2,1,4
1.6071,111,260990,18,2,1,
1.6071,111,260990,18,2,1,
1.6071,111,260990,17,2,1,
1.6071,111,260990,17,2,1,
1.5065,111,260990,17,2,2,
1.6071,111,260990,17,2,1,
1.5065,111,260990,18,2,2,2
1.6071,111,260990,17,2,1,
1.6071,111,260990,18,2,1,4
1.5065,111,260990,18,2,2,1
1.6071,111,260990,17,2,1,2
2.5296,111,260990,17,1,1,
2.3025,111,260990,17,1,1,2
2.3025,111,260990,16,1,1,3
2.3025,111,260990,17,1,1,
2.3025,111,260990,17,1,1,2
2.3025,111,260990,16,1,1,
2.3046,111,260990,16,1,2,
2.3025,111,260990,16,1,1,
1.108,111,260990,15,2,3,
2.0035,111,260990,16,2,1,
1.6071,111,260990,17,2,1,2
2.0035,111,260990,16,2,1,
1.6071,111,260990,17,2,1,2
0.6756,111,260990,17,2,,
2.0035,111,260990,17,2,1,
2.0035,111,260990,16,2,1,
1.9387,111,260990,17,2,,
2.0035,111,260990,16,2,1,
2.0035,111,260990,16,2,1,
2.0035,111,260990,17,2,,1
2.3371,111,260990,16,1,,
2.3025,111,260990,17,1,1,
2.3046,111,260990,16,1,2,3
1.8898,111,260990,16,2,2,
1.8898,111,260990,15,2,2,3
1.4612,111,260990,15,2,1,
1.5317,111,260990,17,2,,
1.1702,111,260990,15,2,3,4
1.4612,111,260990,17,2,1,3
0.504,111,260990,16,2,,
1.8898,111,260990,16,2,2,3
3.5219,111,260990,16,1,1,2
4.0352,111,260990,15,1,2,4
1.4612,111,260990,16,2,1,
4.0352,111,260990,15,1,2,
3.5219,111,260990,16,1,1,
2.3046,111,260990,16,1,2,3
3.5219,111,260990,16,1,1,4
3.5219,111,260990,15,1,1,
1.4612,111,260990,16,2,1,5
1.8898,111,260990,15,2,2,4
1.4612,111,260990,15,2,1,3
1.4612,111,260990,16,2,1,5
1.4612,111,260990,16,2,1,1
1.8898,111,260990,15,2,2,
1.8898,111,260990,16,2,2,2
1.1702,111,260990,16,2,3,1
1.4612,111,260990,15,2,1,1
1.009,101,260810,14,2,3,
1.2435,101,260810,15,1,2,
1.1007,101,260810,15,1,1,
1.1007,101,260810,16,1,1,
1.1007,101,260810,14,1,1,
1.2796,101,260810,16,2,1,
1.4698,101,260810,14,2,2,1
1.1007,101,260810,14,1,1,
1.2997,101,260810,14,2,,
1.4698,101,260810,15,2,2,
1.1007,101,260810,14,1,1,
1.1007,101,260810,15,1,1,
0.3719,101,260810,15,2,,
1.4698,101,260810,15,2,2,3
1.2435,101,260810,,,,
1.2796,101,260810,15,2,1,
0.9112,101,260810,17,1,3,4
1.4698,101,260810,16,2,2,
0.6617,101,260810,15,1,1,
0.6617,101,260810,16,1,1,
1.2796,101,260810,15,2,1,
1.2796,101,260810,15,2,1,
1.1007,101,260810,15,1,1,
1.4698,101,260810,16,2,2,3
1.2435,101,260810,15,1,,
0.7309,101,260810,15,1,3,
0.3761,101,260810,14,1,,
0.5237,101,260810,16,1,3,1
1.1007,101,260810,15,1,1,
1.1479,101,260810,17,2,2,
0.5776,101,260810,18,1,1,3
0.5776,101,260810,17,1,1,
0.5776,101,260810,18,1,1,2
0.4291,101,260810,17,1,3,
1.1479,101,260810,18,2,2,
1.2246,101,260810,18,2,1,
0.5776,101,260810,17,1,1,3
0.5785,101,260810,18,1,2,1
0.7039,101,260810,17,1,,1
0.5776,101,260810,17,1,1,3
0.5776,101,260810,17,1,1,2
0.4291,101,260810,18,1,3,
1.2246,101,260810,18,2,1,
0.7367,101,260810,17,2,1,3
0.7367,101,260810,16,2,1,3
0.7367,101,260810,16,2,1,
1.2246,101,260810,18,2,1,3
0.4291,101,260810,17,1,3,
0.5776,101,260810,17,1,1,3
0.5776,101,260810,17,1,1,3
1.2246,101,260810,18,2,1,4
0.5776,101,260810,18,1,1,
0.5776,101,260810,17,1,1,
0.4291,101,260810,17,1,3,
0.7367,101,260810,16,2,1,
1.0721,101,260810,17,1,1,
0.9112,101,260810,17,1,3,
0.7729,101,260810,16,2,,
1.0731,101,260810,17,1,2,
1.0721,101,260810,17,1,1,2
0.7367,101,260810,17,2,1,
0.7729,101,260810,16,2,,
0.7367,101,260810,16,2,1,
0.5535,101,260810,16,2,3,2
1.0721,101,260810,17,1,1,
1.0731,101,260810,17,1,,2
1.0721,101,260810,17,1,1,
0.7367,101,260810,17,2,1,3
0.5776,101,260810,18,1,1,1
1.2246,101,260810,18,2,1,1
1.2246,101,260810,18,2,1,
1.2246,101,260810,17,2,1,2
1.0721,101,260810,16,1,1,
0.7039,101,260810,18,1,,3
0.7367,101,260810,16,2,1,
0.5535,101,260810,16,2,3,
0.7367,101,260810,17,2,1,2
0.7367,101,260810,16,2,1,3
0.7367,101,260810,17,2,1,3
1.2065,101,260810,16,2,,
0.9329,101,260810,16,2,1,
0.7581,101,260810,16,1,2,
0.9329,101,260810,15,2,1,3
0.9329,101,260810,15,2,1,
0.4291,101,260810,18,1,3,2
0.9329,101,260810,16,2,1,
0.7581,101,260810,15,1,2,
0.6617,101,260810,15,1,1,
0.7471,101,260810,16,2,3,
1.1372,101,260810,16,2,,
0.7471,101,260810,16,2,3,
1.2065,101,260810,16,2,,4
0.7581,101,260810,15,1,2,
0.5535,101,260810,16,2,3,2
0.6617,101,260810,16,1,1,
0.6617,101,260810,16,1,1,
0.7581,101,260810,16,1,2,
1.2246,101,260810,17,2,1,
1.2065,101,260810,15,2,2,
0.7581,101,260810,15,1,2,
0.9329,101,260810,15,2,1,3
0.5237,101,260810,16,1,3,
0.6617,101,260810,15,1,1,
0.6617,101,260810,15,1,1,
0.228,101,260810,15,1,,
1.7258,101,290770,14,2,1,
1.7258,101,290770,14,2,1,
1.7258,101,290770,16,2,1,
1.7258,101,290770,15,2,1,
1.7258,101,290770,14,2,1,
1.7258,101,290770,14,2,1,
1.7258,101,290770,15,2,1,
1.1215,101,290770,18,2,1,1
1.7258,101,290770,15,2,1,
1.7258,101,290770,15,2,1,
1.7258,101,290770,14,2,1,
1.7258,101,290770,15,2,,3
1.9726,101,290770,15,1,1,
1.9726,101,290770,15,1,1,
1.9726,101,290770,15,1,1,
1.9726,101,290770,15,1,1,
1.9726,101,290770,14,1,1,
1.9726,101,290770,14,1,1,
1.9726,101,290770,15,1,1,
1.9726,101,290770,15,1,1,
1.9726,101,290770,14,1,1,
1.7258,101,290770,14,2,1,
0.6046,101,290770,18,2,,
1.849,101,290770,18,2,1,
1.849,101,290770,18,2,1,
1.849,101,290770,18,2,1,
1.849,101,290770,18,2,1,4
1.849,101,290770,18,2,1,2
1.2748,101,290770,17,2,3,
1.849,101,290770,18,2,1,
1.849,101,290770,18,2,1,
1.849,101,290770,18,2,1,
1.849,101,290770,17,2,1,
1.3285,101,290770,17,1,1,
1.3285,101,290770,18,1,1,3
1.3285,101,290770,18,1,1,4
1.3285,101,290770,17,1,1,2
1.3285,101,290770,17,1,1,
1.3285,101,290770,18,1,1,
1.3285,101,290770,18,1,1,2
1.3285,101,290770,18,1,1,1
1.3285,101,290770,17,1,1,
1.3285,101,290770,18,1,1,1
1.3285,101,290770,18,1,1,2
1.849,101,290770,18,2,1,
0.8426,101,290770,17,2,3,4
1.1215,101,290770,17,2,1,
1.1215,101,290770,16,2,1,3
1.1215,101,290770,17,2,1,2
1.1215,101,290770,16,2,1,
1.1215,101,290770,17,2,1,
1.1215,101,290770,17,2,1,
1.1215,101,290770,17,2,1,
1.1215,101,290770,17,2,1,
1.1215,101,290770,17,2,1,
1.1215,101,290770,16,2,1,
1.1215,101,290770,17,2,1,3
1.8286,101,290770,17,1,1,2
1.5541,101,290770,16,1,3,
1.8286,101,290770,16,1,1,3
1.8286,101,290770,16,1,1,2
1.8286,101,290770,18,1,1,
1.8286,101,290770,16,1,1,2
1.8286,101,290770,17,1,1,3
1.8286,101,290770,16,1,1,
1.8286,101,290770,16,1,1,
1.3285,101,290770,18,1,1,2
2.2456,101,290770,16,2,1,
1.7983,101,290770,16,2,3,
2.2456,101,290770,16,2,,3
2.2456,101,290770,16,2,1,
2.2456,101,290770,15,2,1,
2.2456,101,290770,16,2,1,
2.2456,101,290770,15,2,1,
2.2456,101,290770,16,2,1,3
2.1452,101,290770,16,1,1,
2.1452,101,290770,16,1,1,
2.1452,101,290770,16,1,1,3
2.1452,101,290770,16,1,1,
2.1452,101,290770,16,1,1,
2.1452,101,290770,15,1,1,
2.1452,101,290770,15,1,1,
2.1452,101,290770,16,1,1,
2.1452,101,290770,16,1,1,3
0.7211,101,290770,16,2,,
1.695,101,290770,17,2,,
1.3367,101,290770,15,2,3,1
1.695,101,290770,15,2,1,
1.695,101,290770,15,2,1,
1.6602,101,290770,15,1,1,
1.6833,101,290770,14,1,,
1.6602,101,290770,15,1,1,3
1.6602,101,290770,15,1,1,
1.8339,101,290770,17,1,,
1.6833,101,290770,15,1,,
1.6833,101,290770,15,1,,3
1.6602,101,290770,15,1,1,1
1.6602,101,290770,14,1,1,
1.1024,101,290770,15,1,3,
1.6602,101,290770,15,1,,1
1.6602,101,290770,15,1,1,
1.695,101,290770,15,2,1,2
1.3367,101,290770,14,2,3,
1.695,101,290770,15,2,1,
1.3367,101,290770,15,2,3,
1.695,101,290770,15,2,1,
1.947,101,290770,15,2,2,
1.7217,101,290770,14,2,,
1.695,101,290770,14,2,1,
0.7211,101,290770,17,2,3,
1.0533,101,290770,18,1,1,2
1.0533,101,290770,18,1,1,
1.0533,101,290770,18,1,1,3
1.0533,101,290770,18,1,1,2
1.0533,101,290770,17,1,1,
1.0549,101,290770,18,1,2,5
1.0533,101,290770,18,1,1,
1.0533,101,290770,18,1,1,3
1.2837,101,290770,18,1,,3
1.0549,101,290770,17,1,,
1.0533,101,290770,17,1,1,3
1.0533,101,290770,18,1,1,
1.1868,101,290770,,,,
1.1311,101,290770,17,2,,
1.1868,101,290770,18,2,1,3
1.1868,101,290770,18,2,1,
0.8182,101,290770,18,2,3,
1.1124,101,290770,17,2,2,
1.1868,101,290770,18,2,1,
1.1868,101,290770,18,2,1,
1.1868,101,290770,17,2,1,
1.1868,101,290770,17,2,1,
1.0389,101,290770,16,2,1,
0.3503,101,290770,17,2,,1
1.0533,101,290770,17,1,,2
1.8068,101,290770,17,1,1,
1.8068,101,290770,16,1,1,2
1.5356,101,290770,17,1,3,
1.0249,101,290770,17,1,2,
1.0549,101,290770,17,1,2,
1.8068,101,290770,16,1,1,
1.8068,101,290770,17,1,1,
1.8068,101,290770,16,1,1,2
1.0549,101,290770,18,1,2,3
1.0549,101,290770,18,1,,4
1.0389,101,290770,17,2,1,3
1.0389,101,290770,16,2,1,
1.1868,101,290770,18,2,1,
1.0389,101,290770,17,2,1,
1.0389,101,290770,17,2,1,
0.3106,101,290770,17,2,,
1.0899,101,290770,17,2,2,
1.0053,101,290770,17,2,,
1.0389,101,290770,17,2,1,3
0.7805,101,290770,17,2,3,3
0.7805,101,290770,17,2,3,
0.8945,101,290770,16,1,1,
0.8945,101,290770,16,1,1,1
0.8945,101,290770,16,1,1,3
0.8945,101,290770,16,1,1,
0.7079,101,290770,16,1,3,
0.8945,101,290770,16,1,1,
0.8945,101,290770,16,1,1,
0.8945,101,290770,16,1,1,
0.8945,101,290770,15,1,1,
0.7079,101,290770,17,1,3,
0.8945,101,290770,16,1,1,4
0.8945,101,290770,16,1,1,
0.7079,101,290770,16,1,3,
0.7079,101,290770,16,1,3,
0.8945,101,290770,16,1,1,3
0.9005,101,290770,15,2,1,
1.0977,101,290770,15,2,,
0.9005,101,290770,17,2,,
1.1646,101,290770,16,2,2,2
0.9005,101,290770,16,2,1,4
1.1646,101,290770,16,2,2,
0.9005,101,290770,16,2,1,
0.7211,101,290770,16,2,3,3
0.9005,101,290770,16,2,1,3
0.9005,101,290770,16,2,1,
0.9005,101,290770,16,2,1,
0.9005,101,290770,16,2,1,5
0.9005,101,290770,15,2,1,
0.5398,101,290770,14,1,,
1.5798,101,290770,14,1,1,2
1.5798,101,290770,15,1,1,
1.7847,101,290770,15,1,2,
1.7847,101,290770,15,1,2,
1.5798,101,290770,14,1,1,
1.5798,101,290770,16,1,1,
1.7847,101,290770,14,1,2,
1.5798,101,290770,15,1,,
1.5798,101,290770,15,1,1,5
2.0054,101,290770,16,2,1,
2.0369,101,290770,15,2,,
2.0054,101,290770,14,2,1,4
2.0054,101,290770,15,2,1,4
2.0054,101,290770,15,2,1,
2.0054,101,290770,14,2,1,3
2.0054,101,290770,14,2,1,
2.0054,101,290770,14,2,,
1.5798,101,290770,15,1,1,
1.0711,101,290770,18,2,1,4
1.0711,101,290770,18,2,1,3
0.7385,101,290770,17,2,3,
1.0711,101,290770,18,2,1,
1.3265,101,290770,18,1,1,
1.3265,101,290770,18,1,1,2
1.3265,101,290770,18,1,,3
1.3265,101,290770,17,1,1,2
1.3265,101,290770,17,1,1,
1.3284,101,290770,18,1,2,3
0.9853,101,290770,18,1,3,3
1.3284,101,290770,17,1,2,4
1.3265,101,290770,17,1,1,
1.3265,101,290770,17,1,1,3
1.0711,101,290770,18,2,1,
1.0711,101,290770,18,2,1,2
0.3502,101,290770,18,2,,2
1.0711,101,290770,18,2,1,
1.0711,101,290770,18,2,1,1
1.0711,101,290770,17,2,1,2
1.0711,101,290770,18,2,1,
1.0711,101,290770,17,2,1,3
1.0711,101,290770,17,2,1,
1.0711,101,290770,18,2,1,3
0.7673,101,290770,17,2,1,
0.7673,101,290770,17,2,1,
0.7673,101,290770,17,2,1,
0.7673,101,290770,17,2,1,
1.8178,101,290770,16,1,2,
1.5436,101,290770,16,1,3,3
1.8163,101,290770,16,1,,3
1.8163,101,290770,17,1,1,
1.8163,101,290770,17,1,1,3
1.8163,101,290770,16,1,1,
1.8178,101,290770,16,1,,
0.7673,101,290770,17,2,1,3
0.7673,101,290770,16,2,1,1
0.7673,101,290770,16,2,1,2
0.7673,101,290770,16,2,1,
0.7673,101,290770,17,2,1,
0.7673,101,290770,16,2,1,3
0.9962,101,290770,16,2,1,
0.7673,101,290770,17,2,1,
0.7673,101,290770,18,2,1,
0.7673,101,290770,17,2,1,4
0.7673,101,290770,16,2,,3
0.805,101,290770,17,2,2,3
0.805,101,290770,17,2,2,
1.2884,101,290770,16,2,2,
0.9962,101,290770,16,2,1,
0.9962,101,290770,16,2,1,
0.9962,101,290770,16,2,1,
0.9962,101,290770,16,2,1,
0.9962,101,290770,16,2,1,
0.9962,101,290770,16,2,1,
1.2884,101,290770,16,2,,2
0.9962,101,290770,15,2,1,3
1.2884,101,290770,15,2,2,4
0.9962,101,290770,16,2,1,3
0.3436,101,290770,16,2,,1
0.9962,101,290770,17,2,1,3
0.8235,101,290770,16,1,3,
0.8235,101,290770,17,1,3,
0.9853,101,290770,12,1,3,4
1.0405,101,290770,16,1,1,
1.0405,101,290770,16,1,1,2
1.0405,101,290770,15,1,1,2
1.0568,101,290770,16,1,,2
1.0405,101,290770,15,1,1,4
1.0405,101,290770,15,1,1,3
1.0405,101,290770,15,1,1,
1.0405,101,290770,15,1,1,
1.0405,101,290770,16,1,1,
0.3436,101,290770,16,2,,
0.3643,101,290770,14,1,1,
0.3643,101,290770,15,1,1,
0.3643,101,290770,14,1,1,
0.3643,101,290770,15,1,1,
0.3643,101,290770,15,1,1,
0.3643,101,290770,15,1,1,
0.2706,101,290770,15,2,1,
0.2706,101,290770,15,2,1,
0.2706,101,290770,15,2,1,
0.2706,101,290770,15,2,1,
0.3643,101,290770,15,1,1,
0.2706,101,290770,16,2,1,
0.2706,101,290770,15,2,1,
0.3643,101,290770,15,1,,
0.2706,101,290770,15,2,1,
0.2706,101,290770,15,2,1,
0.3643,101,290770,15,1,1,
0.3643,101,290770,15,1,1,
0.3643,101,290770,14,1,,
0.3643,101,290770,15,1,1,
0.2706,101,290770,15,2,1,
0.4092,101,290770,18,2,1,
0.2993,101,290770,18,1,1,
0.2993,101,290770,18,1,1,
0.2993,101,290770,18,1,1,
0.4092,101,290770,18,2,1,
0.4092,101,290770,17,2,1,
0.2993,101,290770,18,1,1,
0.2993,101,290770,18,1,1,2
0.2993,101,290770,18,1,1,
0.4092,101,290770,18,2,1,1
0.2993,101,290770,18,1,1,
0.2993,101,290770,17,1,1,
0.2993,101,290770,18,1,1,2
0.2993,101,290770,18,1,1,3
0.4092,101,290770,17,2,1,
0.2993,101,290770,18,1,1,3
0.2993,101,290770,18,1,1,
0.311,101,290770,17,1,1,2
0.311,101,290770,17,1,1,
0.3273,101,290770,17,2,1,
0.2643,101,290770,16,1,3,3
0.3273,101,290770,17,2,1,
0.3273,101,290770,17,2,1,
0.3273,101,290770,17,2,1,
0.311,101,290770,17,1,1,3
0.311,101,290770,17,1,1,3
0.3273,101,290770,18,2,1,
0.311,101,290770,17,1,1,2
0.3273,101,290770,17,2,1,2
0.311,101,290770,17,1,1,2
0.311,101,290770,16,1,1,
0.311,101,290770,17,1,1,
0.311,101,290770,17,1,1,
0.3273,101,290770,17,2,1,
0.3273,101,290770,17,2,1,
0.3273,101,290770,16,2,1,
0.1104,101,290770,17,2,,
0.311,101,290770,16,1,1,1
0.269,101,290770,16,1,1,
0.269,101,290770,16,1,1,
0.2528,101,290770,16,2,1,
0.2528,101,290770,15,2,1,
0.269,101,290770,16,1,1,3
0.2528,101,290770,16,2,1,
0.269,101,290770,16,1,1,
0.269,101,290770,15,1,1,
0.269,101,290770,16,1,1,
0.269,101,290770,16,1,1,
0.2528,101,290770,16,2,1,
0.2528,101,290770,16,2,1,
0.2129,101,290770,15,1,3,
0.269,101,290770,15,1,1,
0.269,101,290770,16,1,1,
0.2528,101,290770,15,2,1,
0.2528,101,290770,16,2,1,
2.6572,111,340330,15,1,1,
2.6572,111,340330,14,1,1,
2.6572,111,340330,15,1,1,
2.6572,111,340330,14,1,1,1
2.6572,111,340330,15,1,1,
2.6572,111,340330,16,1,1,
2.6572,111,340330,14,1,1,
3.9362,111,340330,15,2,1,3
3.9362,111,340330,15,2,1,
3.9362,111,340330,14,2,1,
3.9362,111,340330,15,2,1,
2.6572,111,340330,14,1,1,
2.6572,111,340330,14,1,1,1
2.6572,111,340330,15,1,1,
4.7085,111,340330,18,1,,3
3.9362,111,340330,18,2,1,
4.0866,111,340330,18,2,1,
3.8635,111,340330,18,1,1,4
3.8635,111,340330,18,1,1,
2.8699,111,340330,17,1,3,
3.8635,111,340330,18,1,1,
3.8635,111,340330,18,1,1,2
3.8635,111,340330,18,1,1,2
3.8635,111,340330,17,1,1,
4.0866,111,340330,18,2,1,
3.8635,111,340330,18,1,1,2
4.0866,111,340330,18,2,1,3
3.1003,111,340330,16,1,1,4
3.1003,111,340330,16,1,1,
2.5896,111,340330,17,2,1,2
3.1003,111,340330,17,1,1,2
2.5896,111,340330,16,2,1,3
2.5896,111,340330,16,2,1,3
2.5896,111,340330,17,2,1,3
2.5896,111,340330,18,2,1,
2.5896,111,340330,16,2,1,
2.5896,111,340330,17,2,1,
1.3032,111,340330,18,1,1,1
3.1003,111,340330,16,1,1,2
1.9455,111,340330,18,2,3,
2.5896,111,340330,18,2,1,3
3.1003,111,340330,16,1,1,
2.5896,111,340330,16,2,1,
3.1003,111,340330,16,1,1,
3.1003,111,340330,16,1,1,
3.1003,111,340330,17,1,1,
2.5896,111,340330,17,2,1,2
0.4491,111,340330,16,1,,2
1.3032,111,340330,15,1,1,
2.3417,111,340330,16,2,1,
1.3032,111,340330,15,1,1,
1.3032,111,340330,15,1,1,
1.3032,111,340330,18,1,1,
1.3032,111,340330,15,1,1,3
1.3032,111,340330,15,1,1,3
1.3032,111,340330,15,1,1,
1.3032,111,340330,16,1,1,2
2.3417,111,340330,15,2,1,
1.3032,111,340330,15,1,1,
1.8753,111,340330,15,2,3,3
1.3032,111,340330,15,1,1,3
2.3417,111,340330,16,2,1,
2.3417,111,340330,16,2,1,
1.3032,111,340330,16,1,1,
2.3417,111,340330,16,2,1,
1.3032,111,340330,16,1,1,3
2.3417,111,340330,17,2,,
1.3032,111,340330,16,1,1,2
1.4931,111,340330,16,1,,
1.3032,111,340330,15,1,1,
1.3032,111,340330,15,1,1,2
2.3417,111,340330,17,2,1,
2.3417,111,340330,16,2,1,
2.3417,111,340330,16,2,1,
1.3032,111,340330,16,1,1,
1.3032,111,340330,15,1,1,
3.9737,111,340330,15,1,1,
4.4892,111,340330,14,1,2,
2.2185,111,340330,17,1,1,2
2.2185,111,340330,17,1,1,3
2.2185,111,340330,18,1,1,2
2.2185,111,340330,18,1,1,2
2.7037,111,340330,18,1,,
2.2185,111,340330,18,1,1,3
1.8399,111,340330,18,2,1,
1.8399,111,340330,18,2,1,
1.8399,111,340330,18,2,1,
1.8399,111,340330,18,2,1,
1.648,111,340330,18,1,3,3
2.2185,111,340330,18,1,1,2
1.7247,111,340330,18,2,2,2
2.2185,111,340330,17,1,1,
1.2686,111,340330,18,2,3,2
1.7247,111,340330,18,2,2,3
1.8399,111,340330,18,2,1,4
1.8399,111,340330,18,2,1,
1.7247,111,340330,18,2,2,
1.8399,111,340330,18,2,1,3
3.3204,111,340330,17,1,1,
3.3204,111,340330,17,1,1,
3.4416,111,340330,18,2,1,1
3.4416,111,340330,17,2,1,
3.3234,111,340330,17,1,2,
3.3204,111,340330,16,1,1,3
3.3204,111,340330,17,1,1,2
3.4416,111,340330,17,2,1,
3.3204,111,340330,17,1,1,
3.3204,111,340330,17,1,1,3
4.6947,111,340330,16,2,1,3
4.6947,111,340330,16,2,1,
4.5409,111,340330,15,1,1,3
4.5409,111,340330,15,1,1,2
4.5409,111,340330,15,1,1,
4.5409,111,340330,15,1,1,
1.5649,111,340330,16,1,,3
5.2026,111,340330,16,1,,1
1.5834,101,360070,16,2,1,
1.5834,101,360070,17,2,1,
1.5834,101,360070,15,2,1,
1.5834,101,360070,16,1,1,
1.5834,101,360070,16,1,1,
1.5834,101,360070,15,1,1,
1.5834,101,360070,15,1,1,
0.4721,101,360070,16,1,2,
1.5834,101,360070,16,1,1,
1.8704,101,360070,14,1,1,
1.8704,101,360070,14,1,1,
1.8704,101,360070,14,1,1,
1.8704,101,360070,15,1,1,
1.8704,101,360070,17,1,1,
1.8704,101,360070,16,1,1,
1.8704,101,360070,14,1,1,
1.5834,101,360070,,2,1,
1.5834,101,360070,16,2,1,
1.5834,101,360070,16,2,1,
1.4903,101,360070,17,1,1,
1.4903,101,360070,17,1,1,
1.4903,101,360070,17,1,1,
1.4903,101,360070,17,1,1,
1.4696,101,360070,14,2,1,
1.7792,101,360070,15,2,3,
1.7792,101,360070,16,2,3,
1.8704,101,360070,15,1,1,
1.8704,101,360070,15,1,1,
1.8704,101,360070,15,1,1,
1.8704,101,360070,14,1,1,
1.43,101,360070,18,1,1,
0.9565,101,360070,18,1,,
1.43,101,360070,18,1,1,
1.4903,101,360070,17,2,1,
1.4903,101,360070,17,2,1,
1.4903,101,360070,17,2,1,
1.4903,101,360070,17,1,1,
0.7947,201,360570,17,1,1,
0.7954,201,360570,17,1,2,
0.4665,201,360570,16,1,3,2
0.4665,201,360570,16,1,3,
0.6754,201,360570,17,1,3,2
0.5894,201,360570,15,1,1,
0.8066,201,360570,16,1,,
0.7947,201,360570,17,1,1,
0.7947,201,360570,17,1,1,
1.7904,201,360570,16,2,1,
1.9468,201,360570,18,2,1,
0.8077,201,360570,18,1,3,
1.0874,201,360570,18,1,1,
0.7947,201,360570,17,1,1,3
0.6754,201,360570,17,1,3,2
0.7947,201,360570,17,1,1,1
0.7947,201,360570,16,1,1,
1.3252,201,360570,18,1,,3
0.5894,201,360570,15,1,1,
0.789,201,360570,12,1,3,
0.789,201,360570,12,1,3,
0.6754,201,360570,16,1,3,1
1.5094,201,360570,16,2,3,
1.1881,201,360570,15,1,1,
1.1881,201,360570,16,1,1,
1.7904,201,360570,17,2,1,
1.0874,201,360570,18,1,1,3
1.7904,201,360570,16,2,1,
0.7947,201,360570,16,1,1,2
1.1326,201,360570,16,2,1,
0.907,201,360570,15,2,3,
0.7947,201,360570,16,1,1,
1.0874,201,360570,18,1,1,
1.9468,201,360570,18,2,1,
0.5894,201,360570,15,1,1,
1.1326,201,360570,16,2,1,
1.5094,201,360570,15,2,3,
1.9141,201,360570,15,2,1,
1.5094,201,360570,14,2,3,
1.8249,201,360570,14,2,2,
2.1986,201,360570,14,2,2,
1.9141,201,360570,14,2,1,
1.1881,201,360570,,1,,
0.789,201,360570,15,1,3,3
1.1881,201,360570,14,1,1,
1.1881,201,360570,15,1,1,
1.1881,201,360570,15,1,1,
1.1881,201,360570,15,1,1,
0.789,201,360570,16,1,3,
1.0874,201,360570,17,1,1,
1.0874,201,360570,18,1,1,
1.1326,201,360570,16,2,1,
1.9468,201,360570,18,2,1,
1.9468,201,360570,18,2,,3
1.9468,201,360570,18,2,1,
1.4648,201,360570,15,2,2,
1.1326,201,360570,16,2,1,
0.907,201,360570,15,2,3,
1.1326,201,360570,15,2,1,
0.4665,201,360570,15,1,3,2
0.4665,201,360570,17,1,3,
0.2031,201,360570,14,1,,
0.4665,201,360570,15,1,3,
0.6754,201,360570,17,1,3,3
1.089,201,360570,18,1,2,
0.5894,201,360570,16,1,1,
0.5894,201,360570,15,1,1,
0.5894,201,360570,16,1,1,
0.4665,201,360570,16,1,3,
0.907,201,360570,16,2,3,
1.1326,201,360570,16,2,1,
1.7904,201,360570,16,2,1,
0.907,201,360570,12,2,,
1.3806,201,360570,15,2,,4
1.7904,201,360570,17,2,1,4
1.345,201,360570,17,2,3,
0.4665,201,360570,15,1,3,4
0.5894,201,360570,16,1,1,
0.5986,201,360570,15,1,,
0.8077,201,360570,18,1,3,
0.5894,201,360570,16,1,1,
1.1125,101,360270,14,1,3,
1.6754,101,360270,14,1,1,
1.5144,101,360270,17,2,1,2
1.6754,101,360270,14,1,1,
1.6754,101,360270,14,1,1,
1.6754,101,360270,14,1,1,
1.5144,101,360270,15,2,1,
1.5144,101,360270,14,2,1,
1.1942,101,360270,15,2,3,
1.5144,101,360270,14,2,1,
1.1125,101,360270,14,1,3,3
1.1942,101,360270,14,2,3,
1.5112,101,360270,15,2,2,1
